StudentID,Name,Major,GPA,EnrollmentDate
101884,Ari,Law,3.7,2018-02-15
101885,Budi,Business,2.98,2020-06-02
101886,Cici,Computer Science,2.24,2021-05-12
101887,Ari,Business,3.1,2018-06-20
101888,Ari,Computer Science,2.16,2021-10-05
101889,Eka,Engineering,2.86,2022-01-03
101890,Cici,Law,3.64,2022-01-08
101891,Cici,Computer Science,3.72,2019-06-21
101892,Ari,Business,3.21,2018-07-07
101893,Dina,Law,3.13,2022-01-10
101894,Budi,Engineering,3.74,2022-07-22
101895,Dina,Computer Science,3.81,2020-11-29
101896,Budi,Computer Science,3.82,2021-05-24
101897,Budi,Computer Science,2.86,2018-09-22
101898,Cici,Law,2.89,2018-04-26
101899,Budi,Law,2.01,2021-10-02
101900,Ari,Business,2.66,2022-09-10
101901,Ari,Law,2.81,2020-07-17
101902,Eka,Business,2.31,2021-06-28
101903,Cici,Business,2.26,2019-12-29
101904,Cici,Law,3.37,2022-01-01
101905,Eka,Business,3.85,2018-04-20
101906,Cici,Law,2.9,2018-12-31
101907,Eka,Computer Science,2.27,2021-06-17
101908,Budi,Computer Science,3.26,2018-12-14
101909,Cici,Law,2.77,2018-01-03
101910,Dina,Law,3.99,2020-07-28
101911,Eka,Law,3.14,2018-11-25
101912,Dina,Engineering,2.21,2020-11-17
101913,Dina,Law,2.62,2022-07-02
101914,Ari,Business,2.1,2022-01-22
101915,Budi,Business,2.96,2020-11-09
101916,Ari,Engineering,2.44,2018-07-22
101917,Eka,Computer Science,2.61,2021-03-03
101918,Ari,Engineering,3.75,2022-09-11
101919,Ari,Law,3.02,2018-10-29
101920,Eka,Engineering,2.47,2022-06-04
101921,Budi,Engineering,3.38,2018-10-08
101922,Dina,Law,2.34,2019-11-23
101923,Cici,Law,3.81,2018-10-11
101924,Dina,Computer Science,2.09,2022-11-21
101925,Eka,Business,3.37,2018-09-09
101926,Eka,Law,2.36,2020-06-25
101927,Ari,Engineering,2.71,2020-11-24
101928,Budi,Business,3.36,2019-07-01
101929,Eka,Computer Science,3.59,2022-04-24
101930,Budi,Business,3.33,2021-11-11
101931,Cici,Law,3.23,2018-08-17
101932,Ari,Business,2.69,2020-09-08
101933,Eka,Computer Science,2.7,2020-01-05
101934,Dina,Engineering,2.4,2020-10-11
101935,Budi,Business,3.18,2018-02-11
101936,Ari,Law,3.69,2018-05-26
101937,Budi,Computer Science,3.8,2019-11-18
101938,Cici,Law,2.09,2022-02-23
101939,Cici,Business,3.27,2021-02-08
101940,Ari,Engineering,2.07,2018-08-29
101941,Cici,Business,4.0,2021-02-16
101942,Budi,Business,3.87,2019-07-04
101943,Budi,Business,3.39,2018-11-10
101944,Eka,Law,3.5,2021-07-28
101945,Ari,Engineering,2.52,2022-01-09
101946,Budi,Engineering,2.55,2020-09-03
101947,Dina,Law,2.1,2019-10-07
101948,Budi,Law,3.81,2020-07-20
101949,Eka,Engineering,3.13,2021-12-26
101950,Budi,Computer Science,2.99,2019-10-03
101951,Cici,Computer Science,3.3,2021-03-17
101952,Ari,Business,2.68,2018-01-10
101953,Cici,Engineering,3.0,2020-08-17
101954,Budi,Business,2.06,2022-05-28
101955,Ari,Engineering,3.24,2022-06-03
101956,Dina,Engineering,2.53,2018-09-22
101957,Budi,Law,3.85,2021-04-27
101958,Eka,Computer Science,3.22,2022-11-12
101959,Eka,Law,3.36,2019-07-11
101960,Dina,Business,2.72,2022-01-16
101961,Budi,Engineering,3.98,2018-09-11
101962,Dina,Law,3.49,2020-11-19
101963,Ari,Business,3.68,2022-12-18
101964,Eka,Engineering,2.82,2022-07-29
101965,Cici,Engineering,3.1,2022-09-28
101966,Eka,Engineering,2.16,2019-09-23
101967,Budi,Engineering,2.1,2021-08-02
101968,Ari,Business,2.63,2021-10-25
101969,Dina,Engineering,2.82,2021-05-30
101970,Cici,Engineering,2.17,2020-06-25
101971,Eka,Business,2.74,2022-04-10
101972,Eka,Computer Science,3.53,2022-04-20
101973,Dina,Engineering,3.24,2021-09-20
101974,Eka,Business,3.19,2019-06-25
101975,Dina,Computer Science,2.13,2021-03-30
101976,Budi,Business,2.2,2020-05-13
101977,Budi,Law,3.89,2021-12-16
101978,Dina,Business,2.31,2022-01-12
101979,Ari,Engineering,2.48,2018-11-18
101980,Eka,Business,2.37,2020-09-09
101981,Dina,Engineering,2.48,2022-12-12
101982,Budi,Law,2.68,2020-02-28
101983,Eka,Engineering,3.78,2020-09-06
101984,Ari,Business,3.58,2019-06-01
101985,Eka,Engineering,3.81,2018-02-25
101986,Dina,Business,3.76,2018-07-28
101987,Ari,Engineering,3.12,2020-09-26
101988,Cici,Engineering,3.7,2021-03-23
101989,Ari,Engineering,3.33,2019-10-26
101990,Ari,Law,3.59,2019-11-30
101991,Budi,Computer Science,3.04,2020-12-15
101992,Cici,Engineering,2.26,2021-03-31
101993,Budi,Business,3.43,2022-08-03
101994,Ari,Business,3.34,2022-05-02
101995,Dina,Engineering,3.83,2018-04-03
101996,Ari,Engineering,3.31,2020-10-30
101997,Budi,Law,3.8,2020-07-10
101998,Dina,Engineering,3.14,2022-10-24
101999,Cici,Law,2.7,2021-05-22
102000,Budi,Computer Science,,2019-06-21
102001,Eka,Engineering,2.77,2021-08-26
102002,Cici,Law,3.59,2022-06-24
102003,Ari,Engineering,2.39,2020-07-20
102004,Dina,Law,3.48,2021-03-26
102005,Cici,Engineering,2.22,2021-10-31
102006,Ari,Computer Science,2.75,2021-06-12
102007,Ari,Business,2.95,2020-08-04
102008,Ari,Law,2.96,2020-04-24
102009,Cici,Business,3.02,2020-07-26
102010,Eka,Engineering,3.86,2020-09-02
102011,Dina,Engineering,3.76,2020-08-02
102012,Ari,Computer Science,3.77,2018-09-26
102013,Dina,Engineering,2.52,2021-05-12
102014,Cici,Law,3.69,2022-11-20
102015,Budi,Computer Science,3.79,2020-04-14
102016,Eka,Business,2.68,2022-06-30
102017,Budi,Business,2.97,2019-02-11
102018,Ari,Computer Science,3.16,2021-05-11
102019,Eka,Law,3.28,2022-01-03
102020,Cici,Computer Science,3.65,2021-06-20
102021,Eka,Business,3.7,2018-01-11
102022,Cici,Business,2.65,2019-05-05
102023,Eka,Engineering,2.07,2021-06-01
102024,Budi,Business,2.68,2019-09-26
102025,Ari,Computer Science,3.44,2019-01-20
102026,Dina,Business,3.05,2022-02-20
102027,Eka,Business,2.74,2018-04-13
102028,Ari,Engineering,3.99,2020-06-25
102029,Ari,Law,3.27,2018-12-15
102030,Eka,Computer Science,3.99,2019-02-01
102031,Dina,Computer Science,2.27,2021-12-05
102032,Budi,Computer Science,2.66,2018-04-19
102033,Ari,Business,3.71,2021-01-30
102034,Ari,Engineering,2.92,2022-10-23
102035,Budi,Law,2.35,2018-12-25
102036,Dina,Business,3.45,2021-02-05
102037,Eka,Business,2.32,2022-02-11
102038,Ari,Business,3.9,2018-05-24
102039,Dina,Business,3.25,2022-12-01
102040,Ari,Computer Science,3.51,2022-08-04
102041,Eka,Computer Science,3.07,2019-09-02
102042,Budi,Engineering,2.14,2020-08-24
102043,Budi,Engineering,2.15,2022-11-28
102044,Eka,Business,2.98,2021-01-15
102045,Cici,Computer Science,3.66,2020-06-07
102046,Eka,Engineering,3.11,2021-05-07
102047,Ari,Computer Science,2.36,2019-04-12
102048,Budi,Law,3.03,2020-03-17
102049,Ari,Business,3.57,2018-03-31
102050,Cici,Computer Science,3.05,2022-11-02
102051,Dina,Business,3.72,2021-08-17
102052,Dina,Law,2.18,2022-06-23
102053,Ari,Engineering,2.61,2020-09-25
102054,Eka,Engineering,2.23,2018-04-20
102055,Dina,Business,2.32,2022-08-25
102056,Eka,Business,2.71,2021-08-03
102057,Dina,Business,3.71,2020-04-06
102058,Eka,Business,2.34,2018-09-04
102059,Budi,Business,2.46,2019-08-29
102060,Dina,Computer Science,3.21,2021-04-05
102061,Eka,Computer Science,3.5,2020-09-04
102062,Ari,Business,2.15,2020-01-22
102063,Budi,Business,2.57,2021-09-29
102064,Dina,Law,2.65,2022-12-29
102065,Dina,Engineering,2.06,2018-10-25
102066,Dina,Business,2.37,2019-02-03
102067,Dina,Computer Science,3.28,2019-05-14
102068,Eka,Engineering,3.04,2018-12-11
102069,Eka,Engineering,2.23,2020-04-27
102070,Budi,Business,2.03,2019-04-02
102071,Cici,Law,2.95,2020-08-01
102072,Eka,Business,3.92,2018-03-12
102073,Budi,Computer Science,3.5,2020-04-02
102074,Budi,Computer Science,2.91,2018-05-10
102075,Eka,Computer Science,3.65,2019-05-27
102076,Cici,Engineering,2.5,2020-04-13
102077,Budi,Business,3.65,2018-10-14
102078,Cici,Computer Science,2.07,2020-11-17
102079,Ari,Law,3.26,2021-10-17
102080,Cici,Engineering,3.47,2020-06-21
102081,Dina,Engineering,3.91,2021-05-02
102082,Budi,Engineering,3.21,2022-11-01
102083,Budi,Engineering,2.55,2021-05-14
102084,Eka,Computer Science,2.45,2020-08-08
102085,Budi,Computer Science,3.18,2022-02-25
102086,Ari,Engineering,2.48,2019-12-04
102087,Eka,Law,3.41,2021-04-28
102088,Ari,Business,3.95,2018-10-30
102089,Cici,Law,2.85,2021-12-15
102090,Dina,Business,2.91,2019-04-13
102091,Ari,Engineering,2.16,2018-08-01
102092,Budi,Law,3.52,2020-08-20
102093,Ari,Computer Science,2.57,2018-03-04
102094,Dina,Engineering,3.1,2018-02-06
102095,Ari,Law,2.37,2019-08-18
102096,Budi,Engineering,2.38,2020-05-04
102097,Cici,Business,3.85,2018-10-31
102098,Eka,Computer Science,3.55,2018-04-12
102099,Cici,Business,3.67,2022-01-16
102100,Ari,Computer Science,3.43,2018-04-17
102101,Dina,Computer Science,2.16,2020-01-05
102102,Ari,Business,2.9,2019-11-06
102103,Dina,Engineering,3.87,2022-11-13
102104,Eka,Law,2.93,2021-01-17
102105,Budi,Business,2.36,2020-03-21
102106,Cici,Law,3.15,2020-02-27
102107,Budi,Business,2.26,2020-05-15
102108,Dina,Engineering,2.19,2018-04-10
102109,Ari,Computer Science,3.04,2018-03-20
102110,Budi,Engineering,2.69,2018-03-15
102111,Cici,Engineering,2.54,2019-03-28
102112,Dina,Business,3.59,2022-09-04
102113,Cici,Engineering,3.35,2022-10-01
102114,Cici,Computer Science,3.0,2021-10-21
102115,Cici,Business,3.55,2020-02-28
102116,Dina,Engineering,2.59,2019-01-29
102117,Budi,Engineering,2.24,2020-04-08
102118,Ari,Computer Science,3.13,2018-06-10
102119,Budi,Business,3.61,2020-01-24
102120,Budi,Business,3.37,2018-12-26
102121,Dina,Law,2.87,2018-08-27
102122,Budi,Business,3.27,2018-05-10
102123,Cici,Business,2.54,2019-01-09
102124,Ari,Computer Science,2.28,2019-06-15
102125,Dina,Law,2.93,2018-03-26
102126,Cici,Engineering,3.16,2021-11-16
102127,Budi,Law,3.66,2021-12-02
102128,Cici,Engineering,2.7,2018-08-24
102129,Dina,Law,2.24,2021-12-28
102130,Cici,Business,3.33,2021-09-17
102131,Ari,Law,2.75,2022-11-24
102132,Cici,Business,3.58,2021-09-13
102133,Dina,Law,3.45,2019-03-10
102134,Dina,Computer Science,3.61,2018-11-16
102135,Ari,Business,3.09,2020-10-07
102136,Dina,Law,3.27,2020-04-14
102137,Ari,Computer Science,3.08,2018-02-27
102138,Cici,Law,3.6,2018-11-21
102139,Cici,Engineering,2.42,2022-02-09
102140,Cici,Computer Science,3.53,2021-11-15
102141,Cici,Engineering,2.98,2018-08-05
102142,Ari,Engineering,3.73,2021-11-26
102143,Eka,Engineering,2.36,2020-07-16
102144,Cici,Computer Science,3.06,2020-10-24
102145,Ari,Law,2.18,2021-05-13
102146,Ari,Computer Science,3.4,2018-10-30
102147,Ari,Computer Science,3.11,2019-03-02
102148,Eka,Law,3.57,2022-02-18
102149,Dina,Engineering,2.5,2019-12-17
102150,Budi,Law,3.87,2019-10-11
102151,Eka,Engineering,2.17,2021-10-30
102152,Eka,Law,3.81,2018-05-15
102153,Ari,Engineering,2.1,2018-03-17
102154,Cici,Law,2.96,2019-09-18
102155,Eka,Computer Science,3.11,2018-10-22
102156,Dina,Law,3.75,2021-11-16
102157,Ari,Law,3.17,2022-05-05
102158,Eka,Business,3.28,2022-11-18
102159,Ari,Law,2.12,2020-07-12
102160,Dina,Business,3.37,2021-08-26
102161,Ari,Law,3.05,2021-04-15
102162,Dina,Computer Science,3.71,2019-11-24
102163,Cici,Business,2.04,2021-12-23
102164,Eka,Business,3.18,2022-04-28
102165,Budi,Engineering,2.77,2022-11-28
102166,Eka,Business,3.09,2019-10-23
102167,Ari,Business,3.42,2020-10-21
102168,Budi,Law,3.25,2020-03-12
102169,Dina,Computer Science,3.0,2020-01-30
102170,Eka,Business,3.02,2018-05-17
102171,Ari,Computer Science,2.42,2020-04-06
102172,Ari,Computer Science,2.32,2018-07-23
102173,Eka,Engineering,2.17,2021-05-15
102174,Cici,Law,2.79,2019-04-04
102175,Eka,Business,2.24,2020-08-28
102176,Ari,Computer Science,2.29,2021-05-06
102177,Ari,Engineering,2.37,2018-07-28
102178,Ari,Engineering,2.43,2022-05-16
102179,Budi,Business,3.65,2019-07-02
102180,Dina,Engineering,3.28,2018-04-07
102181,Eka,Business,2.52,2019-09-14
102182,Eka,Computer Science,2.35,2018-02-13
102183,Dina,Computer Science,2.2,2021-04-19
102184,Ari,Engineering,3.33,2022-11-15
102185,Cici,Engineering,3.14,2019-06-29
102186,Ari,Computer Science,2.94,2020-04-17
102187,Ari,Law,3.49,2022-12-15
102188,Dina,Business,2.69,2019-05-10
102189,Ari,Law,3.25,2022-03-25
102190,Dina,Computer Science,2.77,2021-06-17
102191,Dina,Computer Science,3.94,2020-10-02
102192,Dina,Computer Science,2.36,2019-03-16
102193,Dina,Engineering,2.56,2018-02-10
102194,Dina,Business,3.85,2020-02-28
102195,Cici,Computer Science,3.72,2020-09-28
102196,Dina,Business,2.1,2019-10-08
102197,Budi,Law,2.03,2020-05-17
102198,Cici,Law,2.35,2022-07-16
102199,Budi,Law,2.12,2020-07-21
102200,Dina,Computer Science,,2021-08-29
102201,Ari,Business,3.15,2021-01-10
102202,Cici,Business,3.51,2018-01-22
102203,Eka,Computer Science,2.25,2020-04-13
102204,Dina,Engineering,2.29,2022-09-21
102205,Ari,Business,3.62,2021-05-20
102206,Cici,Law,2.4,2021-08-23
102207,Budi,Business,3.59,2020-08-06
102208,Ari,Engineering,2.03,2019-10-22
102209,Cici,Law,3.38,2022-10-22
102210,Cici,Computer Science,3.31,2020-11-20
102211,Ari,Computer Science,2.78,2018-03-01
102212,Dina,Business,3.08,2018-11-28
102213,Budi,Engineering,2.43,2021-01-27
102214,Budi,Engineering,2.91,2022-04-14
102215,Cici,Law,3.36,2022-09-01
102216,Dina,Computer Science,3.98,2019-09-29
102217,Eka,Law,3.94,2021-08-04
102218,Ari,Computer Science,3.7,2022-02-03
102219,Dina,Engineering,3.71,2020-04-14
102220,Eka,Computer Science,3.45,2018-02-02
102221,Cici,Computer Science,2.48,2019-09-13
102222,Budi,Law,2.85,2021-05-27
102223,Ari,Business,3.14,2021-12-21
102224,Ari,Business,3.01,2018-07-28
102225,Ari,Engineering,2.49,2021-04-10
102226,Ari,Computer Science,3.58,2022-04-27
102227,Eka,Engineering,2.38,2022-07-05
102228,Cici,Law,2.38,2020-03-06
102229,Eka,Engineering,2.93,2020-06-26
102230,Ari,Computer Science,3.39,2022-12-17
102231,Eka,Engineering,2.17,2019-03-21
102232,Dina,Engineering,3.28,2022-01-04
102233,Budi,Law,3.88,2020-01-07
102234,Dina,Law,3.34,2022-01-19
102235,Eka,Law,2.94,2022-12-03
102236,Budi,Engineering,2.91,2019-06-14
102237,Eka,Computer Science,3.81,2019-09-10
102238,Eka,Engineering,2.27,2020-11-02
102239,Budi,Engineering,2.35,2019-08-15
102240,Ari,Engineering,2.9,2022-08-24
102241,Ari,Computer Science,2.15,2022-11-02
102242,Dina,Engineering,2.97,2018-03-23
102243,Dina,Business,2.77,2022-01-06
102244,Dina,Computer Science,2.87,2018-04-11
102245,Dina,Law,2.15,2019-05-11
102246,Ari,Computer Science,3.25,2021-12-07
102247,Ari,Business,2.25,2020-07-19
102248,Dina,Law,3.65,2018-08-22
102249,Cici,Business,3.65,2022-07-08
102250,Dina,Engineering,3.15,2020-07-24
102251,Budi,Computer Science,3.82,2018-11-30
102252,Cici,Law,2.27,2021-02-16
102253,Eka,Law,2.15,2018-05-28
102254,Eka,Law,3.59,2018-04-01
102255,Eka,Business,3.22,2019-07-12
102256,Eka,Computer Science,2.36,2018-03-27
102257,Eka,Business,3.58,2020-08-25
102258,Budi,Business,2.05,2022-05-07
102259,Ari,Engineering,2.66,2021-10-31
102260,Ari,Law,3.36,2021-12-24
102261,Ari,Business,2.92,2018-05-03
102262,Ari,Business,2.34,2019-10-20
102263,Dina,Law,3.42,2021-05-21
102264,Dina,Business,3.21,2021-10-15
102265,Cici,Computer Science,3.38,2022-04-10
102266,Ari,Computer Science,2.12,2018-12-15
102267,Cici,Law,3.41,2018-10-13
102268,Cici,Engineering,2.7,2021-11-25
102269,Eka,Computer Science,2.13,2018-04-27
102270,Dina,Business,2.44,2021-03-29
102271,Ari,Business,3.12,2020-11-22
102272,Cici,Business,3.45,2021-04-30
102273,Eka,Business,2.11,2020-07-05
102274,Dina,Law,3.93,2022-09-05
102275,Cici,Engineering,3.07,2021-03-02
102276,Cici,Law,3.33,2020-04-19
102277,Budi,Law,2.91,2020-10-13
102278,Dina,Engineering,3.07,2021-07-16
102279,Cici,Engineering,2.15,2018-08-16
102280,Ari,Law,3.57,2019-04-01
102281,Dina,Computer Science,3.72,2018-06-19
102282,Cici,Computer Science,2.82,2019-08-24
102283,Eka,Engineering,2.98,2018-03-21
102284,Eka,Engineering,2.35,2022-08-05
102285,Cici,Law,2.52,2022-03-28
102286,Dina,Engineering,2.97,2021-08-30
102287,Dina,Business,2.9,2020-10-05
102288,Eka,Engineering,3.61,2020-01-12
102289,Cici,Business,2.5,2019-10-31
102290,Dina,Computer Science,2.76,2022-06-14
102291,Dina,Engineering,2.62,2019-10-17
102292,Dina,Engineering,2.77,2018-09-14
102293,Dina,Law,2.43,2021-07-14
102294,Budi,Computer Science,3.84,2021-12-22
102295,Ari,Law,2.94,2020-08-02
102296,Dina,Computer Science,3.63,2018-11-18
102297,Budi,Business,2.88,2018-05-14
102298,Budi,Computer Science,3.48,2019-04-28
102299,Ari,Law,3.06,2022-02-20
102300,Budi,Law,3.94,2019-04-23
102301,Eka,Business,3.78,2021-11-17
102302,Dina,Engineering,3.42,2022-11-19
102303,Eka,Engineering,2.24,2020-10-19
102304,Dina,Computer Science,3.19,2020-02-18
102305,Eka,Computer Science,2.95,2021-12-29
102306,Cici,Computer Science,3.01,2018-06-15
102307,Dina,Computer Science,2.86,2018-02-17
102308,Cici,Engineering,3.17,2022-02-07
102309,Eka,Computer Science,2.37,2020-06-23
102310,Eka,Business,3.46,2021-06-08
102311,Dina,Law,2.15,2021-11-12
102312,Budi,Computer Science,2.97,2022-10-15
102313,Ari,Business,2.62,2020-07-31
102314,Ari,Law,3.84,2020-08-01
102315,Dina,Law,2.55,2020-10-09
102316,Dina,Engineering,3.9,2019-07-10
102317,Eka,Computer Science,3.24,2018-04-20
102318,Eka,Computer Science,3.36,2018-03-04
102319,Budi,Computer Science,3.28,2022-02-12
102320,Budi,Engineering,3.13,2018-03-08
102321,Cici,Law,2.7,2019-09-01
102322,Budi,Law,3.37,2018-03-30
102323,Dina,Law,2.78,2022-10-07
102324,Cici,Business,3.0,2022-04-29
102325,Budi,Business,2.7,2021-06-15
102326,Cici,Law,2.17,2018-10-23
102327,Cici,Engineering,2.1,2021-02-26
102328,Ari,Business,2.68,2021-10-18
102329,Budi,Law,2.46,2022-06-01
102330,Eka,Law,2.14,2019-11-11
102331,Ari,Business,3.78,2020-07-14
102332,Budi,Computer Science,2.48,2022-05-02
102333,Eka,Engineering,2.82,2019-06-11
102334,Eka,Business,2.68,2020-11-21
102335,Eka,Law,3.26,2018-02-21
102336,Dina,Business,2.93,2018-10-12
102337,Dina,Computer Science,3.75,2020-01-23
102338,Dina,Law,2.43,2021-12-05
102339,Ari,Business,3.48,2021-10-02
102340,Eka,Engineering,2.07,2018-05-26
102341,Eka,Business,2.4,2022-10-06
102342,Dina,Computer Science,3.94,2020-03-31
102343,Cici,Computer Science,3.68,2022-08-05
102344,Dina,Law,2.37,2019-01-03
102345,Ari,Business,2.61,2018-07-31
102346,Eka,Business,2.32,2021-05-20
102347,Ari,Engineering,3.51,2019-02-25
102348,Ari,Computer Science,2.7,2018-02-11
102349,Dina,Business,2.71,2018-08-28
102350,Eka,Computer Science,2.23,2018-05-05
102351,Budi,Engineering,2.4,2021-08-18
102352,Eka,Engineering,3.1,2021-10-18
102353,Dina,Computer Science,3.22,2022-04-07
102354,Budi,Business,2.94,2018-06-03
102355,Cici,Business,2.52,2020-06-18
102356,Eka,Business,2.24,2020-07-03
102357,Dina,Business,3.39,2022-10-11
102358,Eka,Business,2.39,2019-06-11
102359,Eka,Computer Science,3.95,2019-08-13
102360,Budi,Engineering,3.76,2021-02-06
102361,Eka,Law,3.01,2020-02-22
102362,Dina,Engineering,3.45,2018-07-16
102363,Dina,Computer Science,2.1,2022-05-10
102364,Dina,Business,3.47,2021-04-02
102365,Budi,Engineering,2.89,2018-12-16
102366,Cici,Business,2.18,2020-02-19
102367,Budi,Computer Science,2.58,2022-01-30
102368,Cici,Business,2.83,2018-01-27
102369,Dina,Computer Science,2.89,2022-06-26
102370,Eka,Computer Science,3.45,2022-02-04
102371,Cici,Engineering,2.59,2021-03-16
102372,Cici,Business,3.14,2021-06-21
102373,Dina,Law,2.52,2020-07-14
102374,Ari,Law,2.09,2022-05-31
102375,Dina,Business,3.89,2019-04-07
102376,Cici,Law,3.87,2019-04-07
102377,Budi,Computer Science,2.47,2020-04-12
102378,Budi,Business,2.4,2020-08-11
102379,Eka,Law,3.42,2022-10-23
102380,Ari,Computer Science,2.32,2022-04-08
102381,Ari,Business,3.92,2020-08-05
102382,Cici,Engineering,2.79,2020-04-07
102383,Dina,Law,2.36,2022-12-16
102384,Budi,Business,3.0,2018-12-31
102385,Cici,Business,3.3,2021-03-25
102386,Dina,Engineering,3.79,2019-09-23
102387,Budi,Law,3.06,2020-11-25
102388,Cici,Law,3.15,2018-03-11
102389,Ari,Business,2.75,2020-04-04
102390,Eka,Computer Science,3.34,2019-11-15
102391,Dina,Engineering,3.25,2022-08-18
102392,Dina,Engineering,3.11,2022-07-29
102393,Dina,Business,2.19,2020-06-02
102394,Cici,Computer Science,3.23,2020-10-14
102395,Dina,Law,3.68,2021-04-03
102396,Budi,Law,3.97,2020-05-16
102397,Cici,Business,2.81,2021-06-21
102398,Dina,Engineering,2.11,2018-08-03
102399,Dina,Computer Science,3.29,2019-10-04
102400,Dina,Computer Science,,2019-04-02
102401,Ari,Law,3.36,2019-06-18
102402,Cici,Law,3.17,2022-02-24
102403,Budi,Computer Science,3.34,2018-08-28
102404,Cici,Computer Science,3.58,2019-12-06
102405,Ari,Engineering,2.5,2022-08-26
102406,Eka,Computer Science,2.58,2019-03-24
102407,Budi,Engineering,2.11,2021-02-19
102408,Dina,Computer Science,3.31,2019-09-05
102409,Eka,Law,3.54,2019-12-07
102410,Budi,Law,3.84,2020-03-13
102411,Budi,Law,3.21,2020-12-15
102412,Dina,Law,3.09,2021-01-15
102413,Eka,Business,2.06,2019-07-14
102414,Budi,Computer Science,2.32,2021-10-08
102415,Cici,Business,3.08,2022-03-05
102416,Ari,Business,3.2,2022-06-19
102417,Budi,Law,2.03,2019-07-12
102418,Cici,Business,3.27,2022-12-07
102419,Ari,Law,2.32,2019-07-13
102420,Budi,Law,2.17,2019-10-30
102421,Ari,Business,3.37,2021-08-12
102422,Dina,Engineering,2.58,2019-01-07
102423,Cici,Business,2.73,2021-12-14
102424,Eka,Computer Science,3.76,2020-04-14
102425,Dina,Computer Science,3.06,2020-11-01
102426,Budi,Law,2.9,2022-11-10
102427,Dina,Computer Science,3.3,2022-09-19
102428,Eka,Engineering,2.78,2018-05-26
102429,Dina,Law,3.68,2020-05-25
102430,Dina,Computer Science,2.17,2018-02-24
102431,Ari,Engineering,3.16,2022-05-20
102432,Cici,Engineering,2.49,2019-02-04
102433,Budi,Business,3.48,2022-11-24
102434,Cici,Computer Science,2.72,2022-08-16
102435,Ari,Business,2.17,2019-07-20
102436,Eka,Engineering,3.54,2020-02-11
102437,Dina,Engineering,3.06,2018-03-06
102438,Eka,Business,2.06,2019-09-25
